"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1971-01-01,205
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1972-01-01,180
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1973-01-01,55
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1974-01-01,56
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1975-01-01,147
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1976-01-01,118
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1977-01-01,127
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1978-01-01,135
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1979-01-01,145
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1980-01-01,120
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1981-01-01,78
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1982-01-01,78
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1983-01-01,67
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1984-01-01,70
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1985-01-01,540
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1986-01-01,470
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1987-01-01,370
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1988-01-01,600
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1989-01-01,600
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",1999-01-01,200
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2000-01-01,80
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2001-01-01,30
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2002-01-01,35
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2003-01-01,35
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2004-01-01,50
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2005-01-01,12
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2006-01-01,22
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2007-01-01,25
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2008-01-01,11
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2009-01-01,9
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2010-01-01,15
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18035","CURUZU CUATIA",2011-01-01,12
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1970-01-01,2620
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1971-01-01,2300
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1972-01-01,2670
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1973-01-01,1600
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1974-01-01,2016
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1975-01-01,2420
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1976-01-01,2380
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1977-01-01,2550
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1978-01-01,3100
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1979-01-01,3180
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1980-01-01,1190
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1981-01-01,810
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1982-01-01,890
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1983-01-01,900
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1984-01-01,900
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1985-01-01,690
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1986-01-01,650
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1987-01-01,696
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1988-01-01,750
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1989-01-01,745
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1990-01-01,2690
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1991-01-01,1260
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1992-01-01,1550
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1993-01-01,500
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1994-01-01,1480
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1995-01-01,900
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1996-01-01,1045
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1997-01-01,1300
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1998-01-01,935
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",1999-01-01,1100
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2000-01-01,385
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2001-01-01,100
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2002-01-01,75
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2003-01-01,160
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2004-01-01,140
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2005-01-01,130
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2006-01-01,90
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2007-01-01,55
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2008-01-01,4
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2009-01-01,4
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2010-01-01,22
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18042","EMPEDRADO",2011-01-01,25
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1970-01-01,2900
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1971-01-01,1355
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1972-01-01,3800
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1973-01-01,3464
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1974-01-01,3227
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1975-01-01,4400
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1976-01-01,4270
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1977-01-01,4530
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1978-01-01,4900
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1979-01-01,3700
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1980-01-01,3442
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1981-01-01,1100
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1982-01-01,960
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1983-01-01,1750
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1984-01-01,2150
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1985-01-01,2200
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1986-01-01,1750
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1987-01-01,1742
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1988-01-01,2300
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1989-01-01,2392
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1993-01-01,2000
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1994-01-01,290
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1995-01-01,2150
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1996-01-01,1800
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1997-01-01,3000
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1998-01-01,1140
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",1999-01-01,2600
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2000-01-01,730
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2001-01-01,1200
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2002-01-01,200
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2003-01-01,300
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2004-01-01,600
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2005-01-01,605
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2006-01-01,685
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2007-01-01,500
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2008-01-01,178
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2009-01-01,130
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2010-01-01,74
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18049","ESQUINA",2011-01-01,52
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1970-01-01,282
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1971-01-01,195
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1972-01-01,280
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1973-01-01,440
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1974-01-01,316
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1975-01-01,290
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1976-01-01,275
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1977-01-01,295
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1978-01-01,285
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1979-01-01,345
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1980-01-01,310
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1981-01-01,205
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1982-01-01,200
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1983-01-01,220
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1984-01-01,450
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1985-01-01,1200
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1986-01-01,1100
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1987-01-01,1121
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1988-01-01,1300
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1989-01-01,1420
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1990-01-01,3810
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1991-01-01,1740
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1992-01-01,550
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1993-01-01,350
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1995-01-01,400
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1996-01-01,375
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1997-01-01,350
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1998-01-01,220
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",1999-01-01,500
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2000-01-01,180
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2001-01-01,105
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2002-01-01,80
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2003-01-01,60
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2004-01-01,145
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2005-01-01,385
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2006-01-01,390
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2007-01-01,410
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2008-01-01,19
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2009-01-01,15
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2010-01-01,20
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18063","GENERAL PAZ",2011-01-01,14
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1970-01-01,380
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1971-01-01,185
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1972-01-01,390
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1973-01-01,110
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1974-01-01,168
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1975-01-01,390
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1976-01-01,360
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1977-01-01,385
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1978-01-01,800
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1979-01-01,290
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1980-01-01,115
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1981-01-01,55
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1982-01-01,49
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1983-01-01,226
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1984-01-01,450
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1985-01-01,160
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1986-01-01,190
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1987-01-01,131
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1988-01-01,250
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1989-01-01,345
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1990-01-01,1030
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1991-01-01,400
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1992-01-01,1050
28,"Algodonera - textil",694,"Algodón","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18070","GOYA",1993-01-01,1100
